created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1
9/25/2020 14:42,Uganda,24431,1047,Uganda,Uganda,1,UNDPUganda,#Uganda,"Meet Franc Kamugyisha, the self-described “serial social entrepreneur” from #Uganda fighting against #COVID19.   Read about his business creating reusable facemasks😷 in the 🆕 Africa Innovates Magazine:  https://t.co/DkefyagPFS  #AfricaInnovates #AI4Dev @UNDP @UNDPAfrica",1309503547801849857,UNDP Uganda,0.4019,Politics,Uganda
9/25/2020 14:39,Uganda,5151,44,Uganda,"Kampala, Uganda",0,dispatchug,#Uganda,"#Uganda's Ministry of Education and Sports says that no learner or teacher will at any time be allowed to use general public transport including taxis, vans and Boda Bodas when schools reopen on October 15th, 2020 for finalists. https://t.co/VLesHYVPs5",1309502706202169344,Kampala Dispatch,-0.296,Politics,Uganda
9/25/2020 14:34,Uganda,1271,1373,Uganda,,0,issupnet,#Uganda,Print coverage of #ISSUPAfricaConf2020 by David Sidney Mangwegape #Botswana #Uganda https://t.co/EZZvsAG2X3,1309501530777751552,ISSUP,0,Politics,Uganda
9/25/2020 14:31,Uganda,4282,2194,Uganda,"Moncton, Canada",0,mlnangalama,#Uganda,via @PerilofAfrica  AFRICA: #TANZANIA OUGHT TO KNOW THAT #REFUGEES HOSTED IN #UGANDA IS #MUSEVENI'S LUCRATIVE BUSINESS (photos):   By CHANGE OF GUARDSTanzania has protested against accusations by #Uganda that it was chasing away Burundian #refugees and… https://t.co/OpNSUYHl8H,1309500665136254977,Martha Leah Nangalama,-0.4215,Politics,Uganda
9/25/2020 14:26,Uganda,3966,256,Uganda,"Buganda, Uganda",2,BuffaloSoldierA,#Uganda,@j_musisi @cdfupdf @NRMOnline I’m not counted in the WE &amp; NEVER did I think he was clean. Nobody is given such a position in #Uganda’s current military or security forces without such traits or attributes. To think so is to be naive.,1309499627805302784,Buffalo Soldier🐃,0.4588,Politics,Uganda
9/25/2020 14:22,Uganda,10,93,Uganda,Kampala,0,B2bUganda,#Uganda,"ANNOUNCEMENT: The China Uganda Expo 2020 will be  on 26th October 2020. Due to the Covid19 WHO restrictions, the Exhibition will be virtual. Event will cut accross ALL business Sectors.  For inquiries, kindly Email events@b2bconsulting.co.ke #Uganda 🇺🇬 #China 🇨🇳 #Trade https://t.co/zcCVRA8YyD",1309498524149657601,B2B Consulting Uganda,0.2732,Politics,Uganda
9/25/2020 14:19,Uganda,631,1129,Uganda,Suspended by jack 3 times 🇺🇬,1,RealNasasira,#Uganda,"So it's because of Bobi Wine that the president came to know of the worth of the music industry in uganda , apparently i don't know how other ugandan musicians fell but all on all thank you @HEBobiwine #Uganda #Museveni #kibalama https://t.co/aiFflt1NIa",1309497823264739329,NasasiraArnold💛🇺🇬,0.5719,Politics,Uganda
9/25/2020 14:18,Uganda,417436,1823,Uganda,Africa,3,allafrica,#Uganda,Uganda Ranked Best in Africa in Covid-19 Fight @DailyMonitor: https://t.co/BIicRX63ym #Uganda https://t.co/3GISlffS8d,1309497411455332354,allAfrica.com,0.3818,Politics,Uganda
9/25/2020 14:17,Uganda,1767,1763,Uganda,,1,SARANALUNGA,#Uganda,#UGANDA  @NRMOnline and #affiliates  lie for a #living @mlnangalama  @KalindaMwene  @kjkaweesa https://t.co/u3AEpfE0pb,1309497153191137282,SARA NALUNGA,0,Politics,Uganda
9/25/2020 14:00,Uganda,2370,335,Uganda,,0,connectWPDI,#Uganda,"Meet Vicky, a WPDI youth #peacemaker in the #Kiryandongo Refugee Settlement, and listen to her as she shares her thoughts about the #InternationalDayOfPeace. #Uganda https://t.co/THnka9pgVf",1309493104425271297,WPDI,0.296,Politics,Uganda
9/25/2020 14:00,Uganda,19,41,Uganda,"Lawrenceville, GA",0,TheBridgefdn,#Uganda,"We are dedicated to helping heal communities in India, Uganda, and Ghana. Learn more here: https://t.co/rx1BtW10Ey  #fundraisingisfun #fundraiserevent #fundraise #nonprofits #nonprofitorganization #donate #India #Uganda #Ghana https://t.co/4WzUuhv3F8",1309492856940363781,The Bridge Foundation International,0.6369,Politics,Uganda
9/25/2020 13:52,Uganda,1152,107,Uganda,,1,lilimobeth,#Uganda,#Uganda #NUP/PP☂️ members doing a wonderful job.😊 https://t.co/WAeM8aKKxQ,1309490965686624257,Aubriana Aurora,0.5719,Politics,Uganda
9/25/2020 13:51,Uganda,421,48,Uganda,"Kampala, Uganda",1,SpearMotors,#Uganda,Come get serviced! #spearmotors #spearmotorsltd #mercedesbenz #mercedes #mercedesamg #service #carservice #cars #carsofinstagram #uganda #kampala https://t.co/0jVG2nQoCy,1309490645019643905,Spear Motors Limited,0,Politics,Uganda
9/25/2020 13:50,Uganda,34396,1079,Uganda,"Washington, DC",2,WBG_Poverty,#Uganda,"#Uganda has made significant gains in reducing poverty. Still, the poorest 40%, mostly smallholder farmers, are constantly responding to drought and other shocks. See how we are taking action: https://t.co/vLC5xRvHJj #ClimateSmartAfrica https://t.co/QjWrzpZXmt",1309490355017060352,World Bank Poverty,-0.7351,Politics,Uganda
9/25/2020 13:48,Uganda,1152,107,Uganda,,5,lilimobeth,#Uganda,"#Uganda #FreeKibalama It's clear that Mr. Kibalama was abducted, tortured and forced to do the video. 'It is not me. I didn't have any bad feelings about it. The circumstances are unexplainable,' he said. One of his nails was removed. Vote #NUP/PP☂️",1309490001554452480,Aubriana Aurora,-0.6652,Politics,Uganda
9/25/2020 13:47,Uganda,14865,111,Uganda,"Khartoum, Juba, Kampala",1,AndariyaMag,#Uganda,"🇺🇬 #Uganda is celebrating the late #BbaleFrancis, known one of the prominent news anchors and #journalists in the country. As a strong advocate of #modernmedia, he trained many young talents to become the next news anchors in Uganda. #ugandanmedia #UgandaNews #fatherofjournalism https://t.co/tko3VFtRR5",1309489714366382080,Andariya-أندريا,0.9062,Politics,Uganda
9/25/2020 13:46,Uganda,145,316,Uganda,"Kampala, Uganda",1,reports_spy,#Uganda,"Kibalama Asks Court to help him Regain his Freedom, Denies Selling NUP Party  @NUP_Ug @People_Power_Ug @PEOPLEPOWERUGAN @HEBobiwine #Uganda #UgVotes2021 #UgandaDecides2021 #UgandaNews #UGDecides2021 #UgandaNews  Read; https://t.co/X9ms6kxbuP https://t.co/KveNOyyj58",1309489568920592384,SpyReports,0.7783,Politics,Uganda
9/25/2020 13:35,Uganda,310,226,Uganda,"Los Angeles, CA",0,lentini_peter,#Uganda,"Uganda will not kee somebody 😜😜😜😜😜😜 Apparently, they joined the force and this was their first day working. They heard gun and ran away.  No be you wan join force, why you run?  🇺🇬 #Uganda https://t.co/FF3RB4YQLB",1309486731771641863,peter lentini,-0.34,Politics,Uganda
9/25/2020 13:30,Uganda,110,157,Uganda,international,0,THEHORNYGUY16,#Uganda,"Girl friend: Can i send you my Nudes                      baby Me: Leka Leka, Sigaza 😂😂😂😂  #Uganda",1309485544523681800,Noise Maker DogLipa,0.4939,Politics,Uganda
9/25/2020 13:29,Uganda,3532,1967,Uganda,DC/Cape Town,0,danwibg,#Uganda,Ugandan lawmakers reject plan for Murchison Falls hydropower dam https://t.co/5JCc9iVEsp #Uganda,1309485108127248385,Dan Moshenberg,-0.4019,Politics,Uganda
9/25/2020 13:26,Uganda,980,1313,Uganda,"Kampala, London",0,sklegesi,#Uganda,"Starting shortly, talking #VentureCapital #PrivateEquity with #investmentclubs in #Uganda by @dfcugroup #investinafrica https://t.co/liJCHhfOzn",1309484332667547654,Sospateri K. Legesi,0,Politics,Uganda
9/25/2020 13:23,Uganda,370,471,Uganda,"Swe, Ug, Afg, Gam, Ken, Tanz",1,ShifoOrg,#Uganda,External evaluations in #Uganda showed that #SmartPaperTechnology reduces administration for health workers by 49% - 85% compared to the existing paper forms,1309483754419879936,Shifo Foundation,0,Politics,Uganda
9/25/2020 13:22,Uganda,3532,1967,Uganda,DC/Cape Town,0,danwibg,#Uganda,Ugandan assumes leadership of Young African Women Congress https://t.co/rUGMfv54iO via @DailyMonitor #Uganda,1309483448516718592,Dan Moshenberg,0,Politics,Uganda
9/25/2020 13:22,Uganda,745,480,Uganda,Rujumbura,4,besiandrew,#Uganda,"This here is  Yoweri #Museveni.   He is our flag bearer for ""President of the Republic of #Uganda 2021 -2026.""   With him at the helm, we are sure of continuation of all policies to Transform and Prosper this our Pearl.   I recommend him to you all.   #M72021 #UgandaDecides2021 https://t.co/jIzk73NZSj",1309483302890491904,Besi Andrew,0.5859,Politics,Uganda
9/25/2020 13:21,Uganda,3532,1967,Uganda,DC/Cape Town,0,danwibg,#Uganda,MPs ask govt to scrap law on spousal names https://t.co/plQlCFGsuc via @DailyMonitor #Uganda,1309483220921208837,Dan Moshenberg,0,Politics,Uganda
9/25/2020 13:21,Uganda,6,71,Uganda,Global,0,StepchangeAfri1,#Uganda,"Meet Dr. Andrew Ssemwanga, a corporate governance and finance expert who has spent the last 15 years working with and in universities in #Uganda , #Rwanda and around the globe. https://t.co/sQhRsPJvnD",1309483116059295745,StepchangeAfrica,0,Politics,Uganda
9/25/2020 13:19,Uganda,1092,1216,Uganda,Geneva,1,PhiriTomson,#Uganda,"In some parts of the world, food is wasted because we produce or buy more than we can eat. In other parts of the world, food is lost during harvesting, transport and production.   See how @WFP is working to end the post-harvest loss of food in #Uganda https://t.co/YJuixCKKux",1309482778459856901,Tomson Phiri,-0.7783,Politics,Uganda
9/25/2020 13:17,Uganda,463,100,Uganda,Parma,0,CryAntonino,#Uganda,Sickle Cell disease in #Uganda: the Ministry of Health launched a campaign for awareness and healthcare improvement https://t.co/cgAqNF0rSl,1309482194235260928,Cristiano Antonino,0.5423,Politics,Uganda
9/25/2020 13:16,Uganda,500,347,Uganda,"Kampala, Uganda",0,digimark_uganda,#Uganda,It's the #DigitalTransformation for #Uganda 👏👏👏 Thank you @LifeHealth_CTC for leading the #Digitalhealth revolution  @Cti_Africa1 keep winning💪🏾 https://t.co/PHkeUlLNBJ,1309481906581524480,Digimark Uganda,0.3612,Politics,Uganda
9/25/2020 13:13,Uganda,515,1,Uganda,"Nairobi, Kenya",3,FoyaGlobal,#Uganda,"6 days to close of voting for Healthpreneur of The Year!   P.S: Voting is open, visit https://t.co/97RznOW7zg to vote #FOYA2020EA #MadeOfFounders #Kenya 🇰🇪 #Rwanda 🇷🇼 #Uganda 🇺🇬 #Tanzania 🇹🇿 https://t.co/71lJsBA4bC",1309481190869565440,Founder Of The Year Awards,0,Politics,Uganda
9/25/2020 13:12,Uganda,80789,1119,Uganda,Uganda,11,ChimpReports,#Uganda,CDF Never Summoned Kibalama; Meeting Happened Long Time Ago – UPDF Speaks Out  #ChimpReportsNews #Uganda #UgandaNews #Featured #Court #Kibalama @cdfupdf @UPDFspokespersn @NUP_Ug #FridayThoughts #News https://t.co/90XLCUVyKM,1309480999710060546,ChimpReports,0,Politics,Uganda
9/25/2020 13:12,Uganda,12989,924,Uganda,"Kampala, Uganda",0,UKinUganda,#Uganda,"The @_AfricanUnion Amnesty Month aims to reduce the no. of illegal weapons across Africa. The 🇬🇧 is working with 🇺🇬 to improve management of weapons,providing custom built armouries in #Uganda to keep weapons and communities safe #SilencingtheGuns #UKCSSF @BPST_A @UK_AfricanUnion https://t.co/793Mjrew7H",1309480919972093952,UK in Uganda 🇬🇧 🇺🇬,-0.7003,Politics,Uganda
9/25/2020 13:11,Uganda,7153,1474,Uganda,"Oxford Uni (Zoology, Parks) UK",9,EJMilnerGulland,#Uganda,"A good decision by the government of #Uganda; #dam not going ahead in iconic #MurchisonFalls National Park. Such decisions need to account not just for #economic development, but also #biodiversity &amp; people's wellbeing. @jubak @wildbusiness @NatureUganda  https://t.co/cnkezerwbV",1309480719979339777,EJ Milner-Gulland,0.2382,Politics,Uganda
9/25/2020 13:11,Uganda,9126,413,Uganda,,0,CephasTendereza,#Uganda,@stephenkmuneza You mean to say for us in #BUGISU we don’t have Matooke - #UgandaDecides2021 #UgVotes2021 #Uganda,1309480640090435586,Cephas TENDEREZA - MWWM,0,Politics,Uganda
9/25/2020 13:03,Uganda,1022,299,Uganda,London,5,InfracoAfrica,#Uganda,Ssawuka  Martin talks about the impact of #CleanEnergyAccess for his welding business in #Uganda  https://t.co/C4wGzMbjMt   @PIDGorg @InfraCoAfrica @kis_ltd #ClimateAction #SDG7 https://t.co/979hXIV7zv,1309478521799139328,InfraCo Africa Ltd,0,Politics,Uganda
9/25/2020 13:02,Uganda,52,153,Uganda,Zambia,0,africastronginc,#Uganda,"An eco-friendly kitchen is a start, but we are also looking for grants for solar power and water harvesting to continue to do our part of  in supporting the environment and the learning conditions at Rwemiyenje Primary School.  #climateaction #solarpower #waterharvesting #uganda https://t.co/zT2Ph2Gfys",1309478413779062785,Africa Strong Inc.,0.7351,Politics,Uganda
9/25/2020 12:58,Uganda,1506,1341,Uganda,Rwanda,3,julietmbabaz,#Uganda,"After nearly a decade in the works, #Uganda , #Tanzania , and #Rwanda are speeding up plans to merge their stock markets electronically in a bid to ease the cost and time difficulties of cross-border trading.   https://t.co/bZbulvGzuq",1309477315450200064,Juliet Mbabazi🇷🇼,0.0772,Politics,Uganda
9/25/2020 12:57,Uganda,19660,21651,Uganda,"Edison, NJ",2,patrickoyulu,#Uganda,....Another entrant to the @dfkm1970 #BookClub . Guma Kaganzi is sorted. @SoooManyStories good job. #Uganda https://t.co/G0nS8sZHl0,1309477236618211328,OPP #StayHome #WashYourHands,0.4404,Politics,Uganda
9/25/2020 12:46,Uganda,611,1686,Uganda,,0,BarihonaJr,#Uganda,@HEBobiwine Never and never use the name of the army commander in your foolish dirty game If your playing your own games trying to dodge paying kibarama for his Party its GOOD to give it back or pay him instead of turnishing the name of CDF .viva #m7 viva #CDF Viva @mkainerugaba viva #UGANDA https://t.co/4pxb0Qyf5O,1309474371308859392,BARIHONA KING ALBERT JR,0.4084,Politics,Uganda
9/25/2020 12:42,Uganda,1427,1035,Uganda,Ouganda,0,AlexBrecx,#Uganda,"Good news for #Uganda, its nature, its tourism and its people !  https://t.co/x9hkn1gUI1",1309473320132378624,Alexandre Brecx,0.4926,Politics,Uganda
9/25/2020 12:35,Uganda,493,483,Uganda,"Kampala, Uganda",7,Dianapersis1,#Uganda,"For us to do #Chimpanzeetracking today in #Kibaleforest The rangers kept tracking the #Chimpanzees all through the lockdown so that they don’t get wild. With the parks open,Why not book a trip? #VisitUganda #WorldTourismDayUg20 #Primatesafaris #Uganda https://t.co/pvzfsOSWqw",1309471484964933632,Diana Persis🇺🇬🌻,0,Politics,Uganda
9/25/2020 12:31,Uganda,12026,474,Uganda,"Washington, DC",7,VanguardAfrica,#Uganda,"""There is a feeling that democracy is being eroded in sub-Saharan Africa. The presidents of #Guinea and Ivory Coast are gearing up for controversial third term bids. In #Tanzania and #Uganda, presidents are suppressing the opposition ahead of elections."" https://t.co/Hz1jZDs4Yp",1309470562591309824,Vanguard Africa,-0.0772,Politics,Uganda
9/25/2020 12:30,Uganda,31,0,Uganda,,0,AfricaDevelopm6,#Uganda,Uganda receive $130 million for Roadworks. #Uganda  #Africa https://t.co/q7wJCyve2A,1309470260160987136,African Development,0,Politics,Uganda
9/25/2020 12:18,Uganda,292,41,Uganda,"Kampala, Uganda",0,Dftkinn,#Uganda,Brutality💥 #uganda first #drift build 🇺🇬 ever final tune #driftkinguganda https://t.co/CniiootiSw,1309467255680446464,DK🇺🇬,0,Politics,Uganda
9/25/2020 12:17,Uganda,80789,1119,Uganda,Uganda,5,ChimpReports,#Uganda,I Was Comforting Him - Bobi Wine Speaks Out on Court Chat with Moses Nkonge Kibalama     #ChimpReportsNews #Uganda #UgandaNews #Featured #Court #Kibalama @NUP_Ug @HEBobiwine @PeoplePower_Ug @JoelSsenyonyi @JudiciaryUG  @UgandanLawyer #FridayThoughts #News https://t.co/mTTFQJEqhO,1309467041074745344,ChimpReports,0.4019,Politics,Uganda
9/25/2020 12:16,Uganda,3003,1914,Uganda,Berlin,1,mict_intl,#Uganda,"Over 95% of the African population is reached via radio. Therefore, radio has become the most important medium in #Uganda in times of #Corona. @ears_ug mainly provides the rural population with high quality information about #COVID19 via radio stations. #againstfakenews https://t.co/qI3gydeXCT",1309466857267748864,MiCT - Media in Cooperation and Transition,0.3597,Politics,Uganda
9/25/2020 12:14,Uganda,985,423,Uganda,,1,MikeNoyesUK,#Uganda,Good news from #Uganda - government rejects plan for #Murchison Falls hydropower dam https://t.co/UQ8Agb91UP,1309466381214248960,Mike Noyes,-0.0772,Politics,Uganda
9/25/2020 12:13,Uganda,5614,557,Uganda,Juba South Sudan,1,WaniMichael57,#Uganda,@UG_Airlines We demand for the retraction of this poster and apologize to us because #Juba is not a SUITCASE. This is an insult to us and this MOCKERY must stop! We have better pictures of Juba not a SUITCASE.   @amb_wani @HonNhialDeng @maalmaker @WekditAteny #Uganda  #SSOT https://t.co/le5OOzDRq3,1309466174833516546,Wani Michael 🇸🇸,-0.7603,Politics,Uganda
9/25/2020 12:13,Uganda,2,2,Uganda,"Home Studio, Najjera, Kampala ",0,hfsuganda,#Uganda,Let's transform your message into meaningful visual ideas.  #kampala #uganda #branding #contentcreation #websitedesign #visituganda #tourism #PicOfTheDay https://t.co/8A5cqgbjuy,1309466151420866560,Hustle Free Solutions,0.3182,Politics,Uganda
9/25/2020 12:10,Uganda,560,787,Uganda,Uganda,0,nellykamuntu,#Uganda,@slimstweet @The_BigBrand Your always welcome to Pearl of Africa #uganda,1309465288392560643,KamuntuNelly 🇺🇬,0.4588,Politics,Uganda
9/25/2020 12:03,Uganda,99,25,Uganda,Africa ,0,COVIDHQAfrica,#Uganda,"In #Uganda, as of 8:34am GMT, 25th September 2020, there have been 6,879 confirmed cases of COVID-19, including 69 deaths, reported to World Health Organization (@WHO) Visit https://t.co/vafF7C0ZkB for daily, country specific updates on #COVID19 in Africa. #COVIDHQAfrica https://t.co/44EPZ1eBVl",1309463616358318080,COVIDHQAfrica,0,Politics,Uganda
9/25/2020 12:03,Uganda,2877,5006,Uganda,Kampala/Nairobi,0,WakoJoel,#Uganda,@kadobamosesUG The leaders #Uganda has that run the @GovUganda who are in @NRMOnline are disastrous. They don't know what to do. They are like someone who has kidumusi in the middle of Kampala and doesn't know where to ease themselves from.,1309463413660225537,Wako Joel,0.0258,Politics,Uganda
9/25/2020 12:01,Uganda,543,281,Uganda,"Jinja, Uganda",0,HYTUganda,#Uganda,Demand for #environmentally friendly #construction has stretched #HYT to all corners of #Uganda. It is wonderful to see the popularity of this technology grow as it drastically reduces the environmental impact of the construction #industry.   #innovation #sustainable #business https://t.co/R5poqrX2lb,1309462963334582272,HaileyburyYouthTrust,0.8591,Politics,Uganda
9/25/2020 12:00,Uganda,361,707,Uganda,"Uganda ""The Pearl Of Africa""",0,pato_rick,#Uganda,Natural sauna only at #Semliki #nationalpark #femaleHotspring   Traverse #Uganda #RediscoverThePearl #WTD2020  #phonephotography #photooftheday #NaturePhotography #beauty https://t.co/OFcB0hUQwr,1309462720249462784,Muhire Patrick,0.3612,Politics,Uganda
9/25/2020 12:00,Uganda,2112,1792,Uganda,"Kampala, Uganda",2,RecyclingUG,#Uganda,"Stay the course, #Uganda. Let’s continue to sanitize, wear a mask and maintain social distance. #StaySafeUG https://t.co/AfBzQn7GOp",1309462661185392640,Plastic Recycling Industries,0,Politics,Uganda
9/25/2020 12:00,Uganda,13816702,69,Uganda,"Beijing, China",3,CGTNOfficial,#Uganda,#China donates medical items to #Uganda https://t.co/iVaWB9VGXL,1309462658672984064,CGTN,0,Politics,Uganda
9/25/2020 12:00,Uganda,8666,2814,Uganda,Uganda,1,RwenzoriUg,#Uganda,"Stay the course, #Uganda. Let’s continue to sanitize, wear a mask and maintain social distance. #StaySafeUG https://t.co/hByZ30phiu",1309462656936337409,Rwenzori Bottling Company,0,Politics,Uganda
9/25/2020 11:58,Uganda,4973,988,Uganda,Africa,0,OilReviewAfrica,#Uganda,#Uganda and #Tanzania sign deal for #EastAfrica Crude Oil Pipeline project https://t.co/d3AlCXpe3H https://t.co/ZEVrAAYFCi,1309462225963249666,Oil Review Africa,-0.5719,Politics,Uganda
10/11/2020 0:46,Uganda,2468,2983,Uganda,"Vincennes, France",0,Nathanael_Ramos,#Uganda,@WinchEnergyLtd Happy birthday to #Uganda !,1315091449034219526,nathanael_ramos,0.6114,Politics,Uganda
10/10/2020 23:51,Uganda,175,17,Uganda,Uganda🇺🇬,0,thepearltimes,#Uganda,Bobi Wine camp cries foul as Museveni formalizes Tibuhaburwa name change | #PearlTimesNews | #Uganda | #UgandaNews | #ugandadecides2021 | #UgVotes2021   Read: https://t.co/oKKCpb3tBz  Photos: Courtesy  https://t.co/oKKCpb3tBz,1315077582304538624,The Pearl Times,-0.0516,Politics,Uganda
10/10/2020 23:04,Uganda,175,17,Uganda,Uganda🇺🇬,0,thepearltimes,#Uganda,Battle for Kamuli: What does Mwesigwa’s withdrawal from race mean for Kadaga-Musumba contest? | #PearlTimesNews | #UgVotes2021 | #Uganda | #ugandadecides2021 | #UgandaNews   Read: https://t.co/vbV5FJfGTZ  Photos: Courtesy https://t.co/vbV5FJfGTZ,1315065621902757890,The Pearl Times,0,Politics,Uganda
10/10/2020 23:01,Uganda,10,53,Uganda,Kampala,0,sandra_swtie,#Uganda,"Loud music, many peoples, much alcohol, .... what about curfew in town 😳 ??  #lockdown #Uganda #kampala #Covid_19 #StaySafe #staysafeug",1315065046284873734,Swtie Sandra,0,Politics,Uganda
10/10/2020 22:59,Uganda,10,53,Uganda,Kampala,0,sandra_swtie,#Uganda,That's a really nice Place 😍  #Uganda #LakeVictoria #love #WorldMentalHealthDay https://t.co/TKbO7Qu9GB,1315064324877099008,Swtie Sandra,0.4754,Politics,Uganda
10/10/2020 22:37,Uganda,71363,57634,Uganda,Uganda,2,Tourismuganda,#Uganda,Forbes lists #Uganda among top 6 places you can #travel to in October https://t.co/9fg7EPnIjp via @AfricaTembelea #VisitUganda,1315058897766416384,Tourism Uganda,0.2023,Politics,Uganda
10/10/2020 22:25,Uganda,5309,2398,Uganda,Uganda - East Africa,0,DiscoverUG,#Uganda,@UsherKomugisha 58th #Uganda Independence Day Gift to still flowing through,1315055869252579329,#RestartTourism Uganda 2020,0.4404,Politics,Uganda
10/10/2020 22:14,Uganda,175,17,Uganda,Uganda🇺🇬,0,thepearltimes,#Uganda,Museveni warns brother Salim Saleh’s Naads over fake imported seeds; says he quit eating onions | #PearlTimesNews | #Uganda | #UgandaNews   Read: https://t.co/rwrCtfxZ5a  Photos: Courtesy  https://t.co/rwrCtfxZ5a,1315053175880245248,The Pearl Times,-0.25,Politics,Uganda
10/10/2020 22:08,Uganda,2096,754,Uganda,London,0,ElevateStudioUK,#Uganda,@iamapass  IN UGANDA INDEPENDENCE DAY SPECIAL ON BBC 1XTRA 🇺🇬   https://t.co/BxjyqzxkOT  #ELEVATE #BornToRise #ELEVATETalent #APass #DestinationAfrica #Djedu #AfroBoss #BBCRadio1Xtra #Uganda #UGat58 #ugandaindependence #Uganda58Independence https://t.co/21jkIZ8cFT,1315051621517205505,ELEVATE,0.5319,Politics,Uganda
10/10/2020 21:51,Uganda,1342,1705,Uganda,"Uganda, Kampala | East-Africa",0,Mamerito,#Uganda,@metmediaug Beautiful sighting. Where in #Uganda did you take this photo?,1315047432007360514,Mamerito Ssenfuma 🇺🇬,0.5994,Politics,Uganda
10/10/2020 21:50,Uganda,3022,2485,Uganda,Uganda,0,kamukamafredie,#Uganda,@lilimobeth @reivaX94773112 👇👇👇👇 #Uganda  This is intimidation NUP bosses have n had guns https://t.co/yewzI1k31p,1315047063936172033,kamukamafredie🇺🇬,-0.4215,Politics,Uganda
10/10/2020 21:40,Uganda,3,84,Uganda,,0,mark_rewalkme,#Uganda,@larryelder @RealCandaceO A #Mussolini style #Dictator Speech from a Balcony  Perhaps #Duvalier from #Haiti or #IdiAmin from #Uganda  #Disgraceful and #UnAmerican!,1315044473882075136,Mark Raymond,0,Politics,Uganda
10/10/2020 21:39,Uganda,339,961,Uganda,"Kampala, Uganda",0,e_mugaju,#Uganda,"@KagutaMuseveni Eh, Boss #M7, did you just say ""imported seeds"". Isn't  ""the infant industry theory"" a fiscal policy rather than a threat? Is ""magendo"" back? Ohh God, how do fake seeds get in #Uganda?",1315044302196813824,Mwine-Mugaju,-0.7131,Politics,Uganda
10/10/2020 21:22,Uganda,150,400,Uganda,"Kampala, Uganda",0,kishgerald,#Uganda,"Ladies don't advertise your man if he is not advertising you...if he is acting single ,My sister act like a widow life is too short to be fooled. #life #MarriageTip #TrendingNow #Uganda",1315040038447583233,Kish Gerald,-0.0258,Politics,Uganda
10/10/2020 21:19,Uganda,416,890,Uganda,,1,RinahMukisa,#Uganda,"Hey #Uganda🇺🇬 , #EastAfrica  #Africa 🤩 A beautiful  morning nyt😁😁 Hey...hey.. It's  a Sunday, a bonus Sunday, one vote equals  two👊 Let's  do this lovers , vote a thousand  times, get two thousand  votes Tap the link👉https://t.co/o7lTPf07Qm #VoteSheebah  #Mtvema2020Sheebah https://t.co/OwNOlorIW1",1315039275528990726,Mukisa Rinah,0.9081,Politics,Uganda
10/10/2020 21:16,Uganda,46318,21583,Uganda,,0,aswagalmal,#Uganda,Forbes Lists #Uganda Among Top 6 Safe Travel Destinations This Year https://t.co/A9Z3bkMtMw via @thebrink_news  @aswagalmal,1315038440552095745,Amro Zakaria Abdu,0.5719,Politics,Uganda
10/10/2020 21:13,Uganda,4265,348,Uganda,,0,Steve_RF,#Uganda,Bridging gap  between teachers  and learners | Daily Monitor https://t.co/69SVjuNTAj #education @trishangloria #Uganda,1315037663502704640,Steve D,0,Politics,Uganda
10/10/2020 20:47,Uganda,24,98,Uganda,Burundi,2,JohnGasirabo,#Uganda,@AhmedGallow8 @guled2021 @AhmedAbdullahi_ @M_Farmaajo @OAbraar @G_OnTheGround @SultanAyyubk @MohamedDeeq80 @Nuradin_Karani @PuntitePundit @AbrahamFaiza @CadiyoC @samatar_x Your illiteracy to read is an insult to the good people in Kenya. I have never claimed to be Kenya and i will never claim to be from Kenya. Claiming to be Kenyan citizen is an insult to my parents and my beloved country Burundi. #Burundi #Congo #Rwanda #Uganda https://t.co/iwsQA5U0uc,1315031171219230723,John gasirabo,-0.5106,Politics,Uganda
10/10/2020 20:40,Uganda,81297,1122,Uganda,Uganda,1,ChimpReports,#Uganda,#WorldMentalHealthDay2020: Role of Gov't in Addressing #MentalHealth Issues amidst #COVID19  #ChimpReportsNews #Uganda #UgandaNews #Featured #MentalHealthUg #ButabikaHospital @MinofHealthUG @WHO @DianaAtwine @GovUganda  #WorldMentalHealthDay #News https://t.co/FVtIlCjlpe https://t.co/q0ufN4jcsK,1315029335204491265,ChimpReports,0,Politics,Uganda
10/10/2020 20:37,Uganda,253,623,Uganda,,1,DjGad7,#Uganda,Which Musician do you celebrate today in #Uganda and which song  Mine is #winner by @Mc_Kacheche ft @Ray_G_official,1315028585237929984,Agaba Mark Trevor,0.5719,Politics,Uganda
10/10/2020 20:36,Uganda,219,344,Uganda,"London, UK",0,BarryKauffer,#Uganda,"Caught a lovely film on #bbc2 today ""Queen of Katwe"". Set in #Uganda and about a prominent missionary mentors a young but hopeful #chess prodigy in the slum of #Katwe, #Kampala. True story.",1315028352588185600,Barry,0.9042,Politics,Uganda
10/10/2020 20:17,Uganda,7881,603,Uganda,Global,2,GeopoliticsMag,#Uganda,"Large infrastructure projects &amp; increased trading lead improved security &amp; social welfare. Opening up the isolated border communities in #Uganda and #DRC by connecting them to larger markets should improve lives, argues @DavidHimbara. https://t.co/20RI2gu8gX",1315023648084828160,The Geopolitics,0.6808,Politics,Uganda
